STATCD;DISTCD;STATNAME;DISTNAME;DISTRICTS;BLOCKS;VILLAGES;TOTPOPULAT;P_URB_POP;POPULATION_0_6;GROWTHRATE;SEXRATIO;P_SC_POP;P_ST_POP;OVERALL_LI;FEMALE_LIT;MALE_LIT;AREA_SQKM;TOT_6_10_15;TOT_11_13_15;SCH1;SCH2;SCH3;SCH4;SCH5;SCH6;SCH7;SCH9;SCHTOT;SCH1G;SCH2G;SCH3G;SCH4G;SCH5G;SCH6G;SCH7G;SCH9G;SCHTOTG;SCH1P;SCH2P;SCH3P;SCH4P;SCH5P;SCH6P;SCH7P;SCH9P;SCHTOTP;SCH1GR;SCH2GR;SCH3GR;SCH4GR;SCH5GR;SCH6GR;SCH7GR;SCH9GR;SCHTOTGR;SCH1PR;SCH2PR;SCH3PR;SCH4PR;SCH5PR;SCH6PR;SCH7PR;SCH9PR;SELE1;SELE2;SELE3;SELE4;SELE5;SELE6;SELE7;SCOMP1;SCOMP2;SCOMP3;SCOMP4;SCOMP5;SCOMP6;SCOMP7;ENR501;ENR502;ENR503;ENR504;ENR505;ENR506;ENR507;ENR509;CLS1;CLS2;CLS3;CLS4;CLS5;CLS6;CLS7;TCH1;TCH2;TCH3;TCH4;TCH5;TCH6;TCH7
9;968;UTTAR PRADESH;SAMBHAL (BHIM NAGAR);1;10;951;;;;;;;;;;;0;;;1405;124;36;620;71;15;29;0;2300;1046;0;2;486;3;0;0;0;1537;337;120;34;132;68;13;29;0;733;996;0;1;461;1;0;0;0;1459;233;81;21;85;45;9;28;0;424;76;28;230;43;9;20;54;33;17;94;32;3;5;74;0;0;124;8;0;2;35;7374;1190;393;2862;626;129;133;5184;1124;517;2323;769;188;270
9;969;UTTAR PRADESH;MIRZAPUR;1;13;1469;2494533;13.89;392140.59;17.89;900;26.48;0.81;70.38;58.77;80.83;4405;317640;184211;2054;81;30;788;81;18;27;0;3079;1613;1;7;610;2;0;0;0;2233;403;70;22;177;79;13;27;0;791;1567;0;5;602;1;0;0;0;2175;284;44;13;126;65;7;23;0;556;66;26;227;68;15;16;139;40;21;199;61;8;10;107;3;0;108;5;1;3;131;11015;697;305;4111;583;117;158;6599;674;449;3491;1125;197;237
9;970;UTTAR PRADESH;SONBHADRA;1;8;1033;1862612;16.89;309007.33;27.27;913;22.64;20.67;66.18;54.11;77.19;6905;251818;146009;2033;117;5;710;67;1;22;0;2955;1814;2;4;663;12;0;0;0;2495;203;108;1;47;55;1;22;0;437;1814;2;4;663;12;0;0;0;2495;203;108;1;47;55;1;22;0;304;74;5;143;56;1;15;52;45;4;148;43;1;8;252;0;0;146;3;0;3;71;8545;1182;40;3167;405;10;74;4834;1217;63;2014;1034;13;193
9;971;UTTAR PRADESH;BHADOI;1;7;805;1554203;14.73;244009.87;14.81;950;22.37;0.12;71.1;57.79;83.87;1015;201040;120153;1027;72;19;518;41;14;12;0;1703;751;2;0;370;3;0;0;0;1126;249;64;11;147;38;1;12;0;522;727;1;0;359;2;0;0;0;1089;202;46;5;125;30;1;12;0;395;55;19;182;35;12;8;77;36;14;155;31;4;0;34;2;0;81;3;0;2;110;6716;690;218;3024;230;135;44;4161;675;437;2426;593;183;117
9;972;UTTAR PRADESH;KANSHIRAM NAGAR;1;10;886;1438156;20.05;244917.97;17.05;879;17.7;0.01;62.3;50.2;72.91;1955;187193;109097;1398;49;5;651;96;3;53;0;2255;996;0;1;445;3;0;1;0;1446;398;15;4;204;93;3;52;0;769;952;0;0;433;1;0;0;0;1386;275;9;3;147;74;3;48;0;421;39;4;176;71;1;26;77;6;2;125;48;0;12;98;1;0;253;12;0;9;39;6258;368;47;2829;518;10;239;4394;310;52;2121;1039;10;382
9;973;UTTAR PRADESH;AMETHI - CSM NAGAR;1;13;1050;;;;;;;;;;;0;;;1681;64;5;606;80;4;17;0;2457;1332;1;2;445;16;0;0;0;1796;344;55;2;161;64;4;17;0;647;1330;1;2;445;15;0;0;0;1793;338;54;2;160;64;4;17;0;439;40;3;144;67;2;13;73;23;3;63;39;2;3;278;1;0;180;10;0;2;65;7927;618;53;3073;500;32;84;4687;394;55;2338;577;37;77
9;974;UTTAR PRADESH;SHAMLI (PRABUDH NAGAR);1;8;341;;;;;;;;;;;0;;;1015;87;4;331;51;9;8;0;1505;539;1;0;217;2;0;0;0;759;470;82;4;114;49;9;8;0;736;496;1;0;211;1;0;0;0;709;368;47;2;76;32;8;8;0;730;85;4;233;47;8;6;105;48;1;50;25;2;3;167;4;0;111;4;1;1;18;4588;772;45;1502;357;52;37;3643;437;29;1128;693;74;52
9;975;UTTAR PRADESH;HAPUR (PANCHSHEEL NAGAR);1;6;342;;;;;;;;;;;0;;;611;105;23;268;58;8;18;0;1091;445;18;0;217;0;0;0;0;680;154;84;23;51;58;8;18;0;396;419;13;0;205;0;0;0;0;637;97;49;10;43;38;5;16;0;306;76;22;102;54;8;16;44;37;19;42;30;6;5;101;4;0;132;8;0;1;20;3016;847;346;1215;343;51;98;2577;528;245;1003;669;54;113
10;1001;BIHAR;PASHCHIM CHAMPARAN;1;18;1210;3922780;10.04;753566.04;28.89;906;14.08;6.35;58.06;46.79;68.16;5228;609570;349476;1688;1074;20;8;4;116;15;0;2925;1641;806;5;5;2;102;10;0;2571;23;161;6;3;2;6;5;0;206;1551;762;4;5;2;101;9;0;2434;13;108;3;2;1;2;5;0;359;525;15;5;4;65;2;22;162;9;1;4;15;3;23;5;0;0;0;1;1;90;6205;8894;256;48;26;1140;77;5947;8236;412;47;51;1217;117
10;1002;BIHAR;PURBA CHAMPARAN;1;27;1534;5082868;7.85;993700.69;29.01;901;12.74;0.24;58.26;47.36;68.02;3968;797706;455758;2017;1456;72;8;1;68;7;0;3629;1970;1250;39;8;1;46;6;0;3320;28;89;12;0;0;12;1;0;142;1897;1186;39;6;1;46;5;0;3180;22;58;7;0;0;8;0;0;232;535;31;1;1;26;2;22;73;13;2;1;18;1;32;6;0;0;1;0;3;145;5441;11625;746;86;6;640;19;7258;11451;766;83;12;696;42
10;1003;BIHAR;SHEOHAR;1;5;183;656916;4.28;124945.42;27.32;890;14.73;0.05;56;47.25;63.72;349;98879;55630;243;209;3;1;1;16;1;0;474;233;175;0;1;1;15;1;0;426;10;23;0;0;0;0;0;0;33;225;170;0;1;0;15;1;0;412;7;17;0;0;0;0;0;0;34;104;1;1;1;12;0;5;35;0;1;1;6;0;7;0;0;0;0;0;1;15;729;1690;21;14;0;137;8;771;1665;15;10;13;196;6
10;1004;BIHAR;SITAMARHI;1;17;852;3419622;5.58;643914.82;27.47;899;11.85;0.09;53.53;43.4;62.56;2294;507812;292056;1235;993;18;7;1;61;13;0;2328;1202;844;2;7;1;50;11;0;2117;17;89;5;0;0;6;2;0;119;1142;824;1;5;1;50;8;0;2031;14;56;4;0;0;5;2;0;156;438;12;4;1;31;3;23;110;10;2;1;12;0;37;81;5;0;1;5;9;87;4036;8026;306;73;6;687;35;3649;7922;434;45;21;755;83
10;1005;BIHAR;MADHUBANI;1;21;1102;4476044;3.68;779279.26;25.19;925;13.09;0.09;60.9;48.3;72.53;3501;624796;382672;2010;1122;8;11;4;110;14;0;3279;1959;968;1;11;4;87;14;0;3044;51;78;2;0;0;7;0;0;138;1912;950;1;10;3;87;14;0;2977;51;78;2;0;0;7;0;0;516;476;3;8;2;35;1;27;86;2;2;0;10;0;56;23;0;0;2;17;7;170;6253;7928;84;91;26;895;54;7658;9525;103;115;31;1152;60
10;1006;BIHAR;SUPAUL;1;11;623;2228397;4.74;424509.63;28.62;925;15.89;0.46;59.65;46.63;71.65;2425;335041;201991;1108;725;56;12;2;11;3;0;1917;1089;613;52;11;2;8;3;0;1778;7;59;2;1;0;1;0;0;70;1048;595;51;11;1;8;3;0;1717;6;39;2;0;0;1;0;0;123;340;36;7;1;6;2;14;84;4;1;1;2;0;30;16;1;0;0;1;1;54;2822;5838;562;98;16;103;21;3857;5590;597;59;21;147;26
10;1007;BIHAR;ARARIA;1;9;990;2806200;6.01;564046.2;30;921;13.61;1.38;55.1;45.18;64.15;2830;442336;255114;1380;838;17;0;2;80;3;0;2320;1327;576;0;0;1;70;1;0;1975;41;134;3;0;1;1;1;0;181;1287;557;0;0;0;70;1;0;1915;24;81;1;0;0;1;0;0;250;479;10;0;2;60;1;34;146;3;0;2;9;0;22;22;0;0;0;0;0;63;5156;7771;175;0;10;815;10;4481;7715;245;0;30;899;34
10;1008;BIHAR;KISHANGANJ;1;7;978;1690948;9.68;341909.69;30.44;946;6.69;3.8;57.04;47.98;65.56;1884;268480;149020;835;813;14;1;1;85;0;0;1749;816;522;1;0;1;73;0;0;1413;8;30;3;1;0;4;0;0;46;776;493;0;0;1;71;0;0;1341;5;10;1;1;0;2;0;0;88;289;10;0;1;54;0;11;53;5;0;1;15;0;32;2;0;0;0;0;0;33;3006;6229;161;3;8;936;0;2202;5600;254;8;20;1049;0
10;1009;BIHAR;PURNIA;1;14;1188;3273127;10.41;644151.39;28.66;930;11.98;4.27;52.49;43.19;61.09;3229;499990;284823;1422;995;31;0;2;134;3;0;2587;1389;753;1;0;2;96;1;0;2242;14;70;6;0;0;7;2;0;99;1308;688;0;0;1;96;1;0;2094;6;30;0;0;0;3;0;0;279;546;20;0;2;87;2;23;137;7;0;1;16;1;25;15;0;0;0;0;1;89;4659;8993;302;0;6;1406;7;4086;7768;452;0;26;1354;30
10;1010;BIHAR;KATIHAR;1;16;1621;3068149;8.91;601664.02;28.23;916;8.57;5.86;53.56;45.37;60.99;3057;468886;266969;1152;891;25;0;1;97;2;0;2168;1114;633;3;0;1;85;2;0;1838;28;60;3;0;0;5;0;0;96;1081;603;2;0;1;82;1;0;1770;8;30;1;0;0;2;0;0;160;343;8;0;1;52;1;26;105;5;0;1;23;0;33;3;0;0;0;0;1;69;4401;8078;322;0;6;1237;1;4970;7181;395;0;23;1117;10
10;1011;BIHAR;MADHEPURA;1;13;404;1994618;4.42;397527.37;30.65;914;17.3;0.63;53.78;42.75;63.82;1788;311322;181120;786;756;35;7;2;12;6;0;1604;761;670;31;6;2;10;4;0;1484;9;50;3;1;0;2;2;0;67;736;655;31;6;2;9;4;0;1443;6;30;2;1;0;2;2;0;84;400;22;3;1;8;3;16;78;4;0;1;0;0;12;4;0;0;0;2;3;62;2494;6814;382;63;14;99;28;2181;5548;356;59;29;164;50
10;1012;BIHAR;SAHARSA;1;10;651;1897102;8.18;377523.3;25.79;906;16.69;0.32;54.57;42.73;65.22;1687;299728;168468;803;607;21;4;1;24;4;0;1464;765;478;15;4;1;18;4;0;1285;14;74;2;0;0;4;0;0;94;745;452;15;3;1;17;3;0;1236;5;22;1;0;0;3;0;0;151;341;5;2;1;14;3;24;110;5;0;1;5;0;18;8;1;0;0;1;0;81;2296;5444;253;26;6;281;18;3084;6781;306;40;19;378;24
10;1013;BIHAR;DARBHANGA;1;19;1168;3921971;9.69;700856.22;19;910;15.64;0.07;58.26;46.88;68.58;2279;554167;326435;1567;1079;33;6;6;98;7;0;2796;1511;847;3;6;3;80;7;0;2457;17;114;9;0;1;12;0;0;153;1444;768;3;6;3;80;7;0;2311;12;74;3;0;0;2;0;0;363;617;20;1;4;59;0;23;106;8;0;2;19;0;57;11;0;0;1;0;1;105;4996;9160;353;52;33;1077;39;5402;10272;715;47;66;1393;37
10;1014;BIHAR;MUZAFFARPUR;1;16;1828;4778610;9.83;817620.17;27.54;898;15.66;0.13;65.68;56.82;73.61;3172;645305;377336;1715;1496;105;6;4;70;3;0;3399;1664;1268;65;6;2;51;2;0;3058;10;61;16;0;2;8;0;0;97;1615;1211;65;5;1;51;1;0;2949;9;53;12;0;0;7;0;0;532;910;79;4;4;50;2;16;61;18;0;3;9;0;77;125;12;1;1;4;1;148;5117;11459;1361;26;8;815;26;5388;11432;1626;40;46;807;14
10;1015;BIHAR;GOPALGANJ;1;14;1358;2558037;6.32;436912.72;18.83;1015;12.49;2.37;67.04;56.03;78.38;2033;351340;215195;1140;817;3;5;4;68;6;0;2043;1103;616;1;3;2;63;6;0;1794;13;128;1;2;2;2;0;0;148;1062;598;0;3;2;63;5;0;1733;11;94;1;1;2;2;0;0;310;497;3;1;4;35;1;28;149;3;0;4;7;0;31;4;0;0;0;0;2;103;4532;8236;27;45;17;804;11;4641;8858;89;46;73;1029;38
10;1016;BIHAR;SIWAN;1;19;1405;3318176;5.49;532899.07;22.25;984;11.61;2.61;71.59;60.35;82.77;2219;428140;267752;1299;1105;8;23;5;64;4;0;2508;1235;794;4;18;1;55;3;0;2110;0;3;0;4;2;3;1;0;13;1189;770;3;11;1;54;3;0;2031;0;3;0;4;2;3;1;0;225;449;4;8;4;12;2;50;182;3;3;3;9;0;48;10;0;0;1;1;0;146;4636;9320;62;221;41;546;18;5557;10691;71;240;131;895;45
10;1017;BIHAR;SARAN;1;20;1564;3943098;8.93;657314.44;21.37;949;12;0.93;68.57;56.89;79.71;2641;534620;320634;1549;1164;28;25;2;52;7;0;2827;1500;986;21;22;2;44;4;0;2579;6;75;6;3;0;4;3;0;97;1369;914;20;16;2;42;3;0;2366;5;43;4;0;0;0;1;0;419;686;16;16;1;32;6;49;176;8;4;0;13;4;35;8;2;0;1;0;2;155;5587;9722;308;164;7;434;23;5886;10610;465;201;24;677;73
10;1018;BIHAR;VAISHALI;1;16;1187;3495249;6.65;591745.66;28.58;892;21.12;0.07;68.56;59.1;77;2036;453664;266079;1175;1038;13;2;2;80;11;0;2321;1111;898;0;2;1;68;1;0;2081;19;32;8;0;1;5;10;0;75;1078;860;0;2;1;67;1;0;2009;17;26;7;0;1;4;8;0;234;628;11;1;2;39;5;26;178;11;0;1;20;1;86;93;6;0;0;5;8;130;4218;9350;197;20;11;936;15;4207;9544;378;15;70;1121;90
10;1019;BIHAR;SAMASTIPUR;1;20;1138;4254782;3.46;784156.32;25.33;909;18.85;0.04;63.81;53.52;73.09;2904;604852;356259;1731;1056;43;21;0;29;4;0;2884;1656;914;34;21;0;23;3;0;2651;23;40;6;0;0;3;1;0;73;1626;900;34;19;0;23;2;0;2604;21;32;6;0;0;3;1;0;410;731;32;12;0;17;0;51;122;8;5;0;5;0;61;54;3;0;0;0;0;154;6153;10508;618;220;0;314;7;5883;9704;672;188;0;362;28
10;1020;BIHAR;BEGUSARAI;1;18;870;2954367;19.19;532376.93;25.75;894;14.55;0.05;66.23;57.1;74.36;1918;415781;251374;863;837;18;3;2;70;3;0;1796;804;673;5;2;2;68;3;0;1557;37;120;12;1;0;0;0;0;170;736;601;1;0;2;66;3;0;1409;21;43;1;0;0;0;0;0;167;400;13;1;1;27;1;15;60;14;0;0;15;0;28;4;1;0;0;1;3;130;3612;8327;277;23;10;898;5;3444;8092;301;19;15;975;21
10;1021;BIHAR;KHAGARIA;1;7;287;1657599;5.26;347101.23;29.46;883;14.83;0.04;60.87;52.16;68.51;1486;263805;146428;558;515;9;8;1;34;3;0;1128;545;476;2;7;0;28;3;0;1061;2;18;5;1;1;1;0;0;28;511;459;1;7;0;28;3;0;1009;1;15;4;1;1;1;0;0;71;257;7;3;1;19;2;16;32;2;1;1;5;1;10;13;0;0;0;1;1;69;2131;4347;97;89;15;375;7;1831;4360;149;65;21;419;16
10;1022;BIHAR;BHAGALPUR;1;17;1394;3032226;19.79;532155.66;25.13;879;10.49;2.21;64.96;56.49;72.3;2569;424975;245791;965;947;54;9;7;46;10;0;2038;924;833;41;9;2;44;7;0;1860;7;10;5;0;5;0;3;0;30;803;756;38;9;2;43;5;0;1656;5;4;4;0;0;0;2;0;343;607;23;6;7;29;4;38;98;6;0;2;2;2;36;14;1;0;1;1;3;124;3211;7235;498;78;40;420;24;3748;7344;617;71;141;481;78
10;1023;BIHAR;BANKA;1;11;1340;2029339;3.52;362642.88;26.14;907;12.18;4.44;60.12;49.4;69.76;3020;289445;167194;1228;884;5;4;1;83;3;0;2208;1199;794;0;3;1;64;2;0;2063;11;34;3;1;0;7;1;0;57;1178;780;0;3;1;62;2;0;2026;10;31;3;1;0;6;1;0;166;291;4;2;1;62;2;39;76;4;1;1;11;0;114;5;0;1;0;0;2;100;3790;5555;95;21;3;586;5;2794;4687;118;18;26;682;17
10;1024;BIHAR;MUNGER;1;9;535;1359054;28.3;220982.18;19.45;879;13.44;1.57;73.3;65.53;80.06;1419;178525;103393;663;506;4;7;0;53;1;0;1234;633;433;0;4;0;41;1;0;1112;22;48;3;3;0;7;0;0;83;535;374;0;3;0;41;0;0;953;13;27;1;0;0;1;0;0;94;190;4;4;0;19;0;37;88;3;1;0;10;0;69;7;0;2;0;2;1;100;1938;3631;53;27;0;504;1;1866;3855;99;44;0;702;1
10;1025;BIHAR;LAKHISARAI;1;7;471;1000717;14.29;182230.57;24.74;900;15.31;0.83;64.95;54.89;73.98;1228;147306;83783;496;334;10;1;1;22;2;0;866;485;263;8;1;0;21;1;0;779;2;48;2;0;1;1;1;0;55;440;248;8;1;0;21;0;0;718;0;24;0;0;1;0;1;0;89;197;7;0;0;9;1;10;70;3;0;1;1;1;22;21;1;0;0;0;0;68;1806;3113;165;8;1;235;3;1600;3003;188;5;12;277;31
10;1026;BIHAR;SHEIKHPURA;1;6;355;634927;17.14;118223.41;20.82;926;20.6;0.1;65.96;54.93;76.14;689;95346;54293;297;268;15;2;1;17;0;0;600;268;214;7;2;1;12;0;0;504;28;43;8;0;0;4;0;0;83;241;195;7;1;0;12;0;0;456;14;8;1;0;0;0;0;0;66;152;10;1;1;12;0;10;43;8;0;1;5;0;33;24;3;0;0;0;0;49;949;2068;158;12;6;165;0;794;1806;127;6;28;257;0
10;1027;BIHAR;NALANDA;1;20;1114;2872523;15.93;500968.01;21.18;921;21.12;0.05;66.41;54.76;77.11;2355;405410;237005;1466;1081;79;8;7;5;0;0;2646;1375;783;62;7;6;0;0;0;2233;27;159;7;0;1;3;0;0;197;1265;723;59;6;6;0;0;0;2059;14;71;3;0;0;2;0;0;414;647;37;0;4;5;0;72;266;13;1;2;4;0;93;6;1;0;4;0;0;184;5132;8836;759;56;45;66;0;5461;9119;857;35;101;36;0
10;1028;BIHAR;PATNA;1;24;1600;5772804;43.48;905752.95;22.34;892;15.77;0.16;72.47;63.72;80.28;3202;725497;430016;2281;1481;40;16;13;95;32;0;3958;2157;1095;6;15;5;54;11;0;3343;16;59;32;1;7;35;21;0;171;1760;868;2;14;2;53;7;0;2706;11;29;19;1;0;16;12;0;832;1032;39;8;13;68;20;65;338;35;0;12;41;12;193;49;7;0;2;8;13;257;7123;11439;696;108;61;915;129;6850;12354;1257;101;183;1285;291
10;1029;BIHAR;BHOJPUR;1;14;1204;2720155;14.29;440937.13;21.27;900;15.59;0.51;72.79;60.2;84.08;2395;359884;215983;1247;878;14;24;2;85;22;0;2272;1210;725;1;24;1;70;15;0;2046;7;107;8;0;1;11;7;0;141;1139;680;1;22;0;68;15;0;1925;4;51;5;0;0;6;4;0;162;359;9;3;2;35;8;21;138;10;1;2;13;3;81;1;0;0;0;1;5;134;4299;6974;195;190;6;756;122;4204;8110;501;176;44;1160;183
10;1030;BIHAR;BUXAR;1;11;767;1707643;9.61;286884.02;21.77;922;14.75;1.57;71.77;59.84;82.78;1703;229572;135633;738;480;5;15;1;54;14;0;1307;703;428;0;15;1;46;12;0;1205;2;4;0;0;0;2;2;0;10;682;406;0;14;1;45;8;0;1156;2;1;0;0;0;1;1;0;182;256;4;9;1;30;6;22;40;5;2;1;7;1;28;2;0;1;0;0;6;89;3090;4434;124;139;10;569;71;2404;4674;208;118;40;776;100
10;1031;BIHAR;KAIMUR (BHABUA);1;11;1101;1626900;4.02;291865.86;27.54;919;22.69;3.57;71.01;59.56;81.49;3332;234644;136865;638;612;25;2;1;25;3;0;1306;613;549;21;2;1;22;3;0;1211;0;7;4;0;0;3;0;0;14;599;536;21;2;1;21;2;0;1182;0;6;3;0;0;3;0;0;153;298;8;1;1;11;2;10;45;4;0;1;5;1;64;56;0;0;0;0;1;75;2580;5306;274;13;0;256;9;2070;4874;330;17;24;345;16
10;1032;BIHAR;ROHTAS;1;19;1907;2962593;14.43;492975.48;20.22;914;18.57;1.07;75.59;64.95;85.29;3881;395385;238825;1412;1034;15;11;2;111;18;0;2603;1303;731;6;11;2;75;6;0;2134;28;97;7;0;0;17;11;0;160;1236;680;6;11;2;71;5;0;2011;20;59;5;0;0;10;8;0;423;596;12;4;1;61;5;44;239;5;0;1;34;5;143;71;1;0;0;4;6;157;5443;9224;277;98;8;1137;37;4313;9054;432;97;25;1500;137
10;1033;BIHAR;JEHANABAD;1;7;512;1124176;11.95;193920.36;21.34;918;19.81;0.11;68.27;56.24;79.3;931;156323;92745;562;377;7;6;0;33;8;0;993;547;324;0;6;0;27;2;0;906;1;5;6;0;0;3;5;0;20;505;308;0;6;0;26;2;0;847;1;5;2;0;0;2;4;0;140;207;7;1;0;16;5;19;57;6;1;0;8;2;35;16;4;0;0;3;4;57;1920;3156;167;68;0;329;17;1881;3788;267;72;0;416;77
10;1034;BIHAR;AURANGABAD (BIHAR);1;11;1690;2511243;9.38;437960.78;24.75;916;24.1;0.04;72.77;62.05;82.52;3305;354669;206511;1138;1122;15;14;2;75;3;0;2369;1093;940;4;13;1;66;2;0;2119;23;80;7;1;0;3;1;0;115;1045;910;4;12;1;63;2;0;2037;15;47;5;1;0;2;0;0;149;450;9;4;2;40;2;33;152;9;3;2;8;1;61;60;0;0;0;0;0;153;3715;9152;244;143;9;721;33;2925;7906;497;117;36;800;56
10;1035;BIHAR;GAYA;1;24;2334;4379383;13.14;762450.58;26.08;932;30.39;0.07;66.35;55.9;76.02;4976;606698;357723;1721;1406;56;9;2;62;6;0;3262;1699;1317;42;9;2;50;4;0;3123;3;26;6;0;0;2;2;0;39;1621;1243;41;9;2;50;3;0;2969;2;18;4;0;0;2;2;0;374;542;26;4;2;26;2;30;80;11;1;2;9;1;34;20;3;0;2;3;3;190;6183;10115;604;90;2;558;28;5324;9048;791;73;49;693;59
10;1036;BIHAR;NAWADA;1;14;953;2216653;9.72;367299.4;22.49;936;25.47;0.09;61.63;51.09;71.4;2494;314437;190345;1020;828;13;2;2;51;2;0;1918;992;644;6;2;1;47;1;0;1693;18;61;6;0;1;0;1;0;87;947;625;5;2;1;46;1;0;1627;14;44;5;0;1;0;0;0;182;414;11;0;2;21;1;21;159;7;1;2;4;0;23;20;1;0;1;0;1;103;3835;7355;142;29;6;514;6;4233;6423;340;17;26;493;19
10;1037;BIHAR;JAMUI;1;10;1054;1756078;8.24;313459.92;25.54;921;17.19;4.48;62.16;49.44;73.77;3098;254707;143939;902;868;1;0;2;73;2;0;1848;860;780;0;0;2;65;2;0;1709;5;51;1;0;0;6;0;0;63;826;752;0;0;2;65;1;0;1646;4;35;1;0;0;2;0;0;117;407;1;0;2;39;1;24;72;1;0;2;12;1;51;19;0;0;0;2;0;70;2533;5641;11;0;6;651;11;2369;5529;40;0;36;862;15
10;1038;BIHAR;ARWAL;1;5;307;699563;7.36;123682.74;19.01;927;20.16;0.08;69.54;56.85;81.27;638;99374;56709;355;220;0;4;0;12;1;0;592;334;181;0;4;0;10;1;0;530;2;3;0;0;0;2;0;0;7;313;171;0;4;0;8;0;0;496;1;0;0;0;0;1;0;0;75;103;0;2;0;5;0;14;30;0;0;0;3;1;17;9;0;0;0;0;0;62;1296;1926;0;39;0;138;2;1186;2377;0;40;0;159;9
11;1101;SIKKIM;NORTH SIKKIM;1;4;69;43354;10.72;4478.47;5.66;769;2.25;65.7;77.39;69.92;83.03;4226;3464;2560;71;28;5;0;1;12;1;0;118;62;17;5;0;1;11;1;0;97;9;11;0;0;0;1;0;0;21;62;17;5;0;1;11;1;0;97;9;11;0;0;0;1;0;0;38;27;5;0;1;9;1;10;26;5;0;1;12;0;70;9;0;0;0;3;0;0;316;249;71;0;8;125;14;354;383;200;0;24;242;18
11;1102;SIKKIM;WEST SIKKIM;1;7;250;136299;3.84;14952;10.58;941;4.35;42.38;78.69;72.12;84.86;1166;11981;8955;209;86;19;1;3;41;1;0;360;146;44;18;1;3;33;1;0;246;63;42;1;0;0;8;0;0;114;146;43;18;1;3;33;1;0;245;62;40;1;0;0;8;0;0;126;68;19;1;2;39;1;97;81;18;0;3;40;1;192;7;0;0;1;0;0;0;1020;726;195;3;29;387;4;1188;1090;730;6;34;810;15
11;1103;SIKKIM;SOUTH SIKKIM;1;8;230;146742;14.37;15070.4;11.57;914;4.12;28.19;82.06;76.57;87.06;750;11867;8848;215;98;21;0;1;36;0;0;371;142;61;18;0;1;32;0;0;254;73;37;3;0;0;4;0;0;117;138;60;15;0;1;30;0;0;244;62;30;1;0;0;0;0;0;120;91;21;0;1;36;0;59;71;21;0;1;33;0;200;19;0;0;0;1;0;0;987;854;243;0;6;317;0;1225;1194;814;0;24;716;0
11;1104;SIKKIM;EAST SIKKIM;1;10;207;281293;42.93;26582.19;14.79;872;5.4;27.66;84.67;79.41;89.22;954;20928;14540;211;133;35;0;2;47;2;0;430;139;66;26;0;2;38;2;0;273;72;67;9;0;0;9;0;0;157;134;63;20;0;2;35;1;0;255;56;49;5;0;0;5;0;0;201;133;35;0;2;47;2;95;115;35;0;2;46;0;189;26;0;0;2;1;1;0;1170;1200;658;0;3;561;7;1438;1828;1620;0;10;1101;13
12;1201;ARUNACHAL PRADESH;TAWANG;1;6;131;49950;12.23;5629.37;28.33;701;0;69.65;60.61;48.75;68.54;2172;4290;2844;87;49;3;2;1;7;2;0;151;85;36;3;2;1;6;2;0;135;2;13;0;0;0;1;0;0;16;82;34;3;2;1;5;2;0;129;2;9;0;0;0;1;0;0;22;41;3;2;1;7;2;4;37;3;2;1;7;2;84;15;0;0;0;0;0;1;328;424;24;18;3;57;10;184;422;49;14;20;101;30
12;1202;ARUNACHAL PRADESH;WEST KAMENG;1;5;166;87013;10.34;11407.4;16.64;755;0;55.25;69.4;60.8;75.66;7422;8399;5337;136;90;4;1;5;11;2;0;249;123;69;3;1;5;5;2;0;208;13;21;1;0;0;6;0;0;41;121;66;3;1;5;4;2;0;202;11;17;1;0;0;4;0;0;28;46;3;1;4;9;2;13;53;4;1;5;11;2;124;33;0;0;0;0;1;1;506;658;44;6;28;131;6;259;591;58;10;107;164;20
12;1203;ARUNACHAL PRADESH;EAST KAMENG;1;8;271;78413;17.95;13996.72;37.14;1012;0;92.01;62.48;54.18;70.95;4134;11177;7302;210;70;3;3;3;11;1;0;301;200;61;2;3;3;7;1;0;277;10;8;1;0;0;4;0;0;23;197;53;2;3;1;7;1;0;264;5;4;0;0;0;3;0;0;18;23;2;2;3;9;1;3;16;1;2;3;11;1;197;24;0;0;0;0;0;2;602;447;19;9;16;84;2;368;516;42;26;52;168;11
12;1204;ARUNACHAL PRADESH;PAPUM PARE;1;5;312;176385;12.45;23670.87;44.57;950;0;66.38;82.14;76.65;87.33;3462;18589;12123;213;136;23;3;4;36;6;0;421;200;85;7;3;4;12;6;0;317;5;48;16;0;0;24;0;0;93;169;67;1;3;2;7;5;0;254;4;24;1;0;0;11;0;0;38;90;23;3;3;34;4;3;69;23;1;4;30;5;146;16;3;0;0;0;1;5;865;1152;346;10;27;363;31;649;1530;511;27;137;622;53
12;1205;ARUNACHAL PRADESH;LOWER SUBANSIRI;1;3;157;82839;10.97;9990.38;48.65;975;0;87.81;76.33;70.1;82.4;3508;7782;5601;158;109;4;1;4;22;2;0;300;151;84;1;1;4;12;2;0;255;7;25;3;0;0;10;0;0;45;147;79;1;1;4;11;2;0;245;5;20;2;0;0;4;0;0;18;39;3;1;4;16;1;8;33;4;1;4;19;1;144;38;0;0;2;1;1;5;535;816;38;3;11;203;11;388;634;81;8;78;327;20
